Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00   40000/40000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [67]
[66]     0.0    0.00    0.00   40000         std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [66]
                0.00    0.00   40000/60000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [44]
                0.00    0.00   40000/120000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [24]
                0.00    0.00   40000/60000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [38]
                0.00    0.00   40000/200017      int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00   40000/200000      std::_List_node<int>::_M_valptr() [11]
                0.00    0.00   40000/40000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [64]
                0.00    0.00   40000/60000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [40]
                0.00    0.00   40000/60000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [39]
-----------------------------------------------
                0.00    0.00   40000/40000       std::__cxx11::list<int, std::allocator<int> >::push_front(int const&) [65]
[67]     0.0    0.00    0.00   40000         void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [67]
                0.00    0.00   40000/200017      int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00   40000/40000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [66]
                0.00    0.00   40000/60000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [45]
-----------------------------------------------
                0.00    0.00   40000/40000       std::__cxx11::list<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__cxx11::list<int, std::allocator<int> >*, unsigned long>(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [151]
[68]     0.0    0.00    0.00   40000         void std::_Construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*) [68]
                0.00    0.00   40000/120000      operator new(unsigned long, void*) [25]
                0.00    0.00   40000/40001       std::__cxx11::list<int, std::allocator<int> >::list() [58]
-----------------------------------------------
                0.00    0.00   40000/40000       void std::_Destroy_aux<false>::__destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [131]
[69]     0.0    0.00    0.00   40000         void std::_Destroy<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >*) [69]
                0.00    0.00   40000/40001       std::__cxx11::list<int, std::allocator<int> >::~list() [59]
-----------------------------------------------
                0.00    0.00   20002/20002       kosaraju(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [166]
[70]     0.0    0.00    0.00   20002         bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [70]
                0.00    0.00   40004/40072       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [48]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int>(std::allocator<std::_List_node<int> >&, int*, int&&) [75]
[71]     0.0    0.00    0.00   20000         void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int>(int*, int&&) [71]
                0.00    0.00   20000/80000       int&& std::forward<int>(std::remove_reference<int>::type&) [33]
                0.00    0.00   20000/120000      operator new(unsigned long, void*) [25]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [76]
[72]     0.0    0.00    0.00   20000         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [72]
                0.00    0.00   20000/200017      int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00   20000/120000      operator new(unsigned long, void*) [25]
-----------------------------------------------
                0.00    0.00   20000/20000       kosaraju(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [166]
[73]     0.0    0.00    0.00   20000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [73]
-----------------------------------------------
                0.00    0.00   20000/20000       kosaraju(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [166]
[74]     0.0    0.00    0.00   20000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [74]
-----------------------------------------------
                0.00    0.00   20000/20000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [78]
[75]     0.0    0.00    0.00   20000         void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int>(std::allocator<std::_List_node<int> >&, int*, int&&) [75]
                0.00    0.00   20000/80000       int&& std::forward<int>(std::remove_reference<int>::type&) [33]
                0.00    0.00   20000/20000       void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int>(int*, int&&) [71]
-----------------------------------------------
                0.00    0.00      17/20000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [107]
                0.00    0.00   19983/20000       std::vector<int, std::allocator<int> >::push_back(int const&) [77]
[76]     0.0    0.00    0.00   20000         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [76]
                0.00    0.00   20000/200017      int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00   20000/20000       void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [72]
-----------------------------------------------
                0.00    0.00   20000/20000       DFS2(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [118]
[77]     0.0    0.00    0.00   20000         std::vector<int, std::allocator<int> >::push_back(int const&) [77]
                0.00    0.00   19983/20000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [76]
                0.00    0.00      17/19          std::vector<int, std::allocator<int> >::end() [98]
                0.00    0.00      17/17          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [107]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [79]
[78]     0.0    0.00    0.00   20000         std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [78]
                0.00    0.00   20000/60000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [44]
                0.00    0.00   20000/120000      std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [24]
                0.00    0.00   20000/80000       int&& std::forward<int>(std::remove_reference<int>::type&) [33]
                0.00    0.00   20000/60000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [38]
                0.00    0.00   20000/200000      std::_List_node<int>::_M_valptr() [11]
                0.00    0.00   20000/20000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int>(std::allocator<std::_List_node<int> >&, int*, int&&) [75]
                0.00    0.00   20000/60000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [40]
                0.00    0.00   20000/60000       std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [39]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [80]
[79]     0.0    0.00    0.00   20000         void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [79]
                0.00    0.00   20000/80000       int&& std::forward<int>(std::remove_reference<int>::type&) [33]
                0.00    0.00   20000/20000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [78]
                0.00    0.00   20000/60000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [45]
-----------------------------------------------
                0.00    0.00   20000/20000       main [6]
[80]     0.0    0.00    0.00   20000         std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [80]
                0.00    0.00   20000/20000       std::remove_reference<int&>::type&& std::move<int&>(int&) [81]
                0.00    0.00   20000/80001       std::__cxx11::list<int, std::allocator<int> >::end() [28]
                0.00    0.00   20000/20000       void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int>(std::_List_iterator<int>, int&&) [79]
-----------------------------------------------
                0.00    0.00   20000/20000       std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [80]
[81]     0.0    0.00    0.00   20000         std::remove_reference<int&>::type&& std::move<int&>(int&) [81]
-----------------------------------------------
                0.00    0.00     102/102         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [95]
[82]     0.0    0.00    0.00     102         int* std::__niter_base<int*>(int*) [82]
-----------------------------------------------
                0.00    0.00      68/68          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [103]
[83]     0.0    0.00    0.00      68         std::vector<int, std::allocator<int> >::size() const [83]
-----------------------------------------------
                0.00    0.00      17/51          __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [101]
                0.00    0.00      34/51          __gnu_cxx::new_allocator<int>::max_size() const [88]
[84]     0.0    0.00    0.00      51         __gnu_cxx::new_allocator<int>::_M_max_size() const [84]
-----------------------------------------------
                0.00    0.00      19/38          std::vector<int, std::allocator<int> >::begin() [99]
                0.00    0.00      19/38          std::vector<int, std::allocator<int> >::end() [98]
[85]     0.0    0.00    0.00      38         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [85]
-----------------------------------------------
                0.00    0.00       2/36          std::vector<int, std::allocator<int> >::~vector() [158]
                0.00    0.00      34/36          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [107]
[86]     0.0    0.00    0.00      36         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [86]
-----------------------------------------------
                0.00    0.00       2/36          std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [152]
                0.00    0.00      34/36          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [92]
[87]     0.0    0.00    0.00      36         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [87]
-----------------------------------------------
                0.00    0.00      34/34          std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [91]
[88]     0.0    0.00    0.00      34         __gnu_cxx::new_allocator<int>::max_size() const [88]
                0.00    0.00      34/51          __gnu_cxx::new_allocator<int>::_M_max_size() const [84]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<int, std::allocator<int> >::max_size() const [90]
[89]     0.0    0.00    0.00      34         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [89]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [103]
[90]     0.0    0.00    0.00      34         std::vector<int, std::allocator<int> >::max_size() const [90]
                0.00    0.00      34/34          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [89]
                0.00    0.00      34/34          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [92]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [92]
[91]     0.0    0.00    0.00      34         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [91]
                0.00    0.00      34/34          __gnu_cxx::new_allocator<int>::max_size() const [88]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<int, std::allocator<int> >::max_size() const [90]
[92]     0.0    0.00    0.00      34         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [92]
                0.00    0.00      34/34          std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [91]
                0.00    0.00      34/36          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [87]
-----------------------------------------------
                0.00    0.00      34/34          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [107]
[93]     0.0    0.00    0.00      34         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [93]
                0.00    0.00      34/34          std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [94]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [93]
[94]     0.0    0.00    0.00      34         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [94]
                0.00    0.00      34/34          int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [95]
-----------------------------------------------
                0.00    0.00      34/34          std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [94]
[95]     0.0    0.00    0.00      34         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [95]
                0.00    0.00     102/102         int* std::__niter_base<int*>(int*) [82]
                0.00    0.00      34/34          std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [96]
-----------------------------------------------
                0.00    0.00      34/34          int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [95]
[96]     0.0    0.00    0.00      34         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [96]
-----------------------------------------------
                0.00    0.00       2/19          std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [145]
                0.00    0.00      17/19          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [107]
[97]     0.0    0.00    0.00      19         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [97]
                0.00    0.00      17/17          std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [105]
-----------------------------------------------
                0.00    0.00       2/19          kosaraju(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [166]
                0.00    0.00      17/19          std::vector<int, std::allocator<int> >::push_back(int const&) [77]
[98]     0.0    0.00    0.00      19         std::vector<int, std::allocator<int> >::end() [98]
                0.00    0.00      19/38          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [85]
-----------------------------------------------
                0.00    0.00       2/19          kosaraju(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [166]
                0.00    0.00      17/19          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [107]
[99]     0.0    0.00    0.00      19         std::vector<int, std::allocator<int> >::begin() [99]
                0.00    0.00      19/38          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [85]
-----------------------------------------------
                0.00    0.00      17/17          std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [105]
[100]    0.0    0.00    0.00      17         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [100]
-----------------------------------------------
                0.00    0.00      17/17          std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [106]
[101]    0.0    0.00    0.00      17         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [101]
                0.00    0.00      17/51          __gnu_cxx::new_allocator<int>::_M_max_size() const [84]
-----------------------------------------------
                0.00    0.00      17/17          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [107]
[102]    0.0    0.00    0.00      17         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [102]
                0.00    0.00      34/40072       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [48]
-----------------------------------------------
                0.00    0.00      17/17          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [107]
[103]    0.0    0.00    0.00      17         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [103]
                0.00    0.00      68/68          std::vector<int, std::allocator<int> >::size() const [83]
                0.00    0.00      34/34          std::vector<int, std::allocator<int> >::max_size() const [90]
                0.00    0.00      17/17          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [108]
-----------------------------------------------
                0.00    0.00      17/17          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [107]
[104]    0.0    0.00    0.00      17         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [104]
                0.00    0.00      17/17          std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [106]
-----------------------------------------------
                0.00    0.00      17/17          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [97]
[105]    0.0    0.00    0.00      17         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [105]
                0.00    0.00      17/17          __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [100]
-----------------------------------------------
                0.00    0.00      17/17          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [104]
[106]    0.0    0.00    0.00      17         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [106]
                0.00    0.00      17/17          __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [101]
-----------------------------------------------
                0.00    0.00      17/17          std::vector<int, std::allocator<int> >::push_back(int const&) [77]
[107]    0.0    0.00    0.00      17         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [107]
                0.00    0.00      34/36          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [86]
                0.00    0.00      34/40072       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [48]
                0.00    0.00      34/34          std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [93]
                0.00    0.00      17/17          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [103]
                0.00    0.00      17/19          std::vector<int, std::allocator<int> >::begin() [99]
                0.00    0.00      17/17          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [102]
                0.00    0.00      17/17          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [104]
                0.00    0.00      17/200017      int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [8]
                0.00    0.00      17/20000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [76]
                0.00    0.00      17/19          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [97]
-----------------------------------------------
                0.00    0.00      17/17          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [103]
[108]    0.0    0.00    0.00      17         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [108]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::~allocator() [110]
[109]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::~new_allocator() [109]
-----------------------------------------------
                0.00    0.00       1/6           kosaraju(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [166]
                0.00    0.00       1/6           main [6]
                0.00    0.00       2/6           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [153]
                0.00    0.00       2/6           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [135]
[110]    0.0    0.00    0.00       6         std::allocator<std::__cxx11::list<int, std::allocator<int> > >::~allocator() [110]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::~new_allocator() [109]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [113]
[111]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [111]
-----------------------------------------------
                0.00    0.00       2/4           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::max_size() const [125]
                0.00    0.00       2/4           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::allocate(unsigned long, void const*) [120]
[112]    0.0    0.00    0.00       4         __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::_M_max_size() const [112]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [153]
                0.00    0.00       2/4           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [134]
[113]    0.0    0.00    0.00       4         std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [113]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [111]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~vector() [156]
                0.00    0.00       2/4           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [154]
[114]    0.0    0.00    0.00       4         std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [114]
-----------------------------------------------
                0.00    0.00       4/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [146]
[115]    0.0    0.00    0.00       4         std::_Bit_iterator::_Bit_iterator() [115]
                0.00    0.00       4/120006      std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [14]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [187]
                0.00    0.00       2/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [126]
[116]    0.0    0.00    0.00       3         unsigned long* std::__addressof<unsigned long>(unsigned long&) [116]
-----------------------------------------------
                               19998             DFS1(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [117]
                0.00    0.00       2/2           kosaraju(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [166]
[117]    0.0    0.00    0.00       2+19998   DFS1(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [117]
                0.00    0.00   40000/120000      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [23]
                0.00    0.00   40000/140001      std::operator!=(std::_List_iterator<int> const&, std::_List_iterator<int> const&) [13]
                0.00    0.00   20000/40000       std::_Bit_reference::operator=(bool) [63]
                0.00    0.00   20000/100000      std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) [27]
                0.00    0.00   20000/100001      std::__cxx11::list<int, std::allocator<int> >::begin() [26]
                0.00    0.00   20000/80001       std::__cxx11::list<int, std::allocator<int> >::end() [28]
                0.00    0.00   20000/80000       std::_List_iterator<int>::operator*() const [30]
                0.00    0.00   20000/80000       std::_Bit_reference::operator bool() const [29]
                0.00    0.00   20000/80000       std::_List_iterator<int>::operator++() [31]
                0.00    0.00   20000/40000       std::__cxx11::list<int, std::allocator<int> >::push_front(int const&) [65]
                               19998             DFS1(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [117]
-----------------------------------------------
                               19998             DFS2(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [118]
                0.00    0.00       2/2           kosaraju(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [166]
[118]    0.0    0.00    0.00       2+19998   DFS2(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [118]
